decIngresoFam_Ficha;quintil_correcto;new_quintil
1863.85;5;5
1766.24;5;5
1869.36;5;5
1815.66;5;5
1913.56;5;5
1792.38;5;5
1622.96;5;5
1768.58;5;5
1702.37;5;5
1893.5;5;5
1899.87;5;5
1766.26;5;5
1809.29;5;5
1692.46;5;5
1739.85;5;5
1738.08;5;5
1787.06;5;5
1803.89;5;5
1692.84;5;5
1806.22;5;5
1682.97;5;5
1824.51;5;5
1981.15;5;5
1728.98;5;5
1859.8;5;5
1663.54;5;5
1856.56;5;5
1906.0;5;5
1617.81;5;5
1744.25;5;5
1650.17;5;5
1930.12;5;5
1929.34;5;5
1675.35;5;5
1954.75;5;5
1966.81;5;5
1744.45;5;5
1861.2;5;5
1642.82;5;5
1943.49;5;5
1991.87;5;5
1807.46;5;5
1663.73;5;5
1683.66;5;5
1705.72;5;5
1915.6;5;5
1752.85;5;5
1609.99;5;5
1656.71;5;5
1739.45;5;5
1984.46;5;5
1812.04;5;5
1928.59;5;5
1932.55;5;5
1606.47;5;5
1923.31;5;5
1932.2;5;5
1718.62;5;5
1942.8;5;5
1857.01;5;5
1944.08;5;5
1953.08;5;5
1690.83;5;5
1751.56;5;5
1758.64;5;5
1852.35;5;5
1990.01;5;5
1693.6;5;5
1738.71;5;5
1808.35;5;5
1687.13;5;5
1940.55;5;5
1988.84;5;5
1633.22;5;5
1875.53;5;5
1615.6;5;5
1674.56;5;5
1869.14;5;5
1845.2;5;5
1858.18;5;5
1721.44;5;5
1933.16;5;5
1789.53;5;5
1822.43;5;5
1767.89;5;5
1893.95;5;5
1992.33;5;5
1652.92;5;5
1902.65;5;5
1891.98;5;5
1960.85;5;5
1854.13;5;5
1797.13;5;5
1870.78;5;5
1668.08;5;5
1850.76;5;5
1992.27;5;5
1737.34;5;5
1775.73;5;5
1875.39;5;5
1633.39;5;5
1698.28;5;5
1646.59;5;5
1645.43;5;5
1638.77;5;5
1959.42;5;5
1656.89;5;5
1914.26;5;5
1959.82;5;5
1712.8;5;5
1786.48;5;5
1843.46;5;5
1730.95;5;5
1967.7;5;5
1967.85;5;5
1976.75;5;5
1933.88;5;5
1882.56;5;5
1748.41;5;5
1908.71;5;5
1838.8;5;5
1791.27;5;5
1740.42;5;5
1857.56;5;5
1689.62;5;5
1624.22;5;5
1832.93;5;5
1791.25;5;5
1798.96;5;5
1727.41;5;5
1916.98;5;5
1900.28;5;5
1665.71;5;5
1866.32;5;5
1924.96;5;5
1817.83;5;5
1959.84;5;5
1726.46;5;5
1968.62;5;5
1721.73;5;5
1609.9;5;5
1914.8;5;5
1768.76;5;5
1704.12;5;5
1998.84;5;5
1609.0;5;5
1714.55;5;5
1763.39;5;5
1842.53;5;5
1749.93;5;5
1692.15;5;5
1662.88;5;5
1997.37;5;5
1981.39;5;5
1814.46;5;5
1680.78;5;5
1696.55;5;5
1710.48;5;5
1927.88;5;5
1746.45;5;5
1679.16;5;5
1892.96;5;5
1663.37;5;5
1748.34;5;5
1776.6;5;5
1661.72;5;5
1756.37;5;5
1698.23;5;5
1756.2;5;5
1944.79;5;5
1653.4;5;5
1661.66;5;5
1970.45;5;5
1979.87;5;5
1602.39;5;5
1825.24;5;5
1811.92;5;5
1831.37;5;5
1866.71;5;5
1732.67;5;5
1743.6;5;5
1974.13;5;5
1643.45;5;5
1919.63;5;5
1993.22;5;5
1907.97;5;5
1829.08;5;5
1910.5;5;5
1894.07;5;5
1774.14;5;5
1923.79;5;5
1660.7;5;5
1725.23;5;5
1938.4;5;5
1772.33;5;5
1717.96;5;5
1768.39;5;5
1783.24;5;5
1842.53;5;5
1704.78;5;5
1922.94;5;5
1717.22;5;5
1640.3;5;5
1724.15;5;5
1631.06;5;5
1874.33;5;5
1898.28;5;5
1977.46;5;5
1818.73;5;5
1652.74;5;5
1932.17;5;5
1907.5;5;5
1606.32;5;5
1790.75;5;5
1959.58;5;5
1949.06;5;5
1937.71;5;5
1847.76;5;5
1838.59;5;5
1727.48;5;5
1640.64;5;5
1796.63;5;5
1906.34;5;5
1628.98;5;5
1808.66;5;5
1697.82;5;5
1805.54;5;5
1804.06;5;5
1909.11;5;5
1970.77;5;5
1942.15;5;5
1729.85;5;5
1620.84;5;5
1741.12;5;5
1965.21;5;5
1793.94;5;5
1998.78;5;5
1922.55;5;5
1774.49;5;5
1770.57;5;5
1940.53;5;5
1619.76;5;5
1958.64;5;5
1730.73;5;5
1625.84;5;5
1790.71;5;5
1764.72;5;5
1676.97;5;5
1865.71;5;5
1660.84;5;5
1617.61;5;5
1762.77;5;5
1689.61;5;5
1657.94;5;5
1984.5;5;5
1772.99;5;5
1616.43;5;5
1860.22;5;5
1676.59;5;5
1624.54;5;5
1724.98;5;5
1801.23;5;5
1625.02;5;5
1624.88;5;5
1734.41;5;5
1648.28;5;5
1811.38;5;5
1926.21;5;5
1979.54;5;5
1828.97;5;5
1972.77;5;5
1609.27;5;5
1615.23;5;5
1615.22;5;5
1704.16;5;5
1652.34;5;5
1731.39;5;5
1751.07;5;5
1606.54;5;5
1962.78;5;5
1815.59;5;5
1978.28;5;5
1878.75;5;5
1848.97;5;5
1837.67;5;5
1633.53;5;5
1741.19;5;5
1948.29;5;5
1617.92;5;5
1681.58;5;5
1661.76;5;5
1960.88;5;5
1913.44;5;5
1809.48;5;5
1704.55;5;5
1739.02;5;5
1732.52;5;5
1875.41;5;5
1670.33;5;5
1603.85;5;5
1754.09;5;5
1708.26;5;5
1673.45;5;5
1617.62;5;5
1967.55;5;5
1692.23;5;5
1928.2;5;5
1931.68;5;5
1677.01;5;5
1916.76;5;5
1822.54;5;5
1903.72;5;5
1868.31;5;5
1809.1;5;5
1638.2;5;5
1751.54;5;5
1703.63;5;5
1948.83;5;5
1930.6;5;5
1766.19;5;5
1765.63;5;5
1644.05;5;5
1646.04;5;5
1838.38;5;5
1780.71;5;5
1809.58;5;5
1936.01;5;5
1780.01;5;5
1800.72;5;5
1991.37;5;5
1804.01;5;5
1676.36;5;5
1770.89;5;5
1830.9;5;5
1617.1;5;5
1987.42;5;5
1827.01;5;5
1844.95;5;5
1981.81;5;5
1867.32;5;5
1917.91;5;5
1919.05;5;5
1703.71;5;5
1760.66;5;5
1630.06;5;5
1769.17;5;5
1833.21;5;5
1607.65;5;5
1919.78;5;5
1955.44;5;5
1869.04;5;5
1745.35;5;5
1927.79;5;5
1907.65;5;5
1716.68;5;5
1966.16;5;5
1620.2;5;5
1642.78;5;5
1809.97;5;5
1626.31;5;5
1893.06;5;5
1798.77;5;5
1674.96;5;5
1857.53;5;5
1749.77;5;5
1749.67;5;5
1748.41;5;5
1622.99;5;5
1684.16;5;5
1644.05;5;5
1669.51;5;5
1702.94;5;5
1991.22;5;5
1945.63;5;5
1634.74;5;5
1777.9;5;5
1767.79;5;5
1865.68;5;5
1907.55;5;5
1885.77;5;5
1747.96;5;5
1603.6;5;5
1694.29;5;5
1702.68;5;5
1924.75;5;5
1752.64;5;5
1657.02;5;5
1888.89;5;5
1660.45;5;5
1961.24;5;5
1630.35;5;5
1870.17;5;5
1664.06;5;5
1841.79;5;5
1609.43;5;5
1716.8;5;5
1986.17;5;5
1826.51;5;5
1608.01;5;5
1979.17;5;5
1836.85;5;5
1729.06;5;5
1712.44;5;5
1867.09;5;5
1671.72;5;5
1655.41;5;5
1682.31;5;5
1872.61;5;5
1813.16;5;5
1706.94;5;5
1988.11;5;5
1629.49;5;5
1802.57;5;5
1862.0;5;5
1766.59;5;5
1681.21;5;5
1753.48;5;5
1944.72;5;5
1967.05;5;5
1861.97;5;5
1732.33;5;5
1705.95;5;5
1781.24;5;5
1873.84;5;5
1860.06;5;5
1921.35;5;5
1915.05;5;5
1682.26;5;5
1607.71;5;5
1898.67;5;5
1809.31;5;5
1983.21;5;5
1713.43;5;5
1779.58;5;5
1625.81;5;5
1978.16;5;5
1770.84;5;5
1745.18;5;5
1779.98;5;5
1850.82;5;5
1785.53;5;5
1895.95;5;5
1858.06;5;5
1950.39;5;5
1959.0;5;5
1999.52;5;5
1854.2;5;5
1802.5;5;5
1648.62;5;5
1785.83;5;5
1955.83;5;5
1893.93;5;5
1680.21;5;5
1890.4;5;5
1758.49;5;5
1618.75;5;5
1714.15;5;5
1809.98;5;5
1689.83;5;5
1983.41;5;5
1926.42;5;5
1781.91;5;5
1839.48;5;5
1733.76;5;5
1712.19;5;5
1871.7;5;5
1616.01;5;5
1924.01;5;5
1812.57;5;5
1712.64;5;5
1743.97;5;5
1677.47;5;5
1775.89;5;5
1816.73;5;5
1755.83;5;5
1949.67;5;5
1757.68;5;5
1993.57;5;5
1822.68;5;5
1867.26;5;5
1652.77;5;5
1877.86;5;5
1680.31;5;5
1945.92;5;5
1833.95;5;5
1933.43;5;5
1646.74;5;5
1722.56;5;5
1969.9;5;5
1708.56;5;5
1773.69;5;5
1719.3;5;5
1702.66;5;5
1934.63;5;5
1940.04;5;5
1622.58;5;5
1615.68;5;5
1945.12;5;5
1825.66;5;5
1734.04;5;5
1868.64;5;5
1791.42;5;5
1754.65;5;5
1612.58;5;5
1658.03;5;5
1988.35;5;5
1787.72;5;5
1972.14;5;5
1843.53;5;5
1625.62;5;5
1647.6;5;5
1617.61;5;5
1871.31;5;5
1952.68;5;5
1989.93;5;5
1683.13;5;5
1986.86;5;5
1987.35;5;5
1771.09;5;5
1632.13;5;5
1605.04;5;5
1734.54;5;5
1842.9;5;5
1795.54;5;5
1829.03;5;5
1969.65;5;5
1827.9;5;5
1710.05;5;5
1686.86;5;5
1607.33;5;5
1628.84;5;5
1845.67;5;5
1875.12;5;5
1959.31;5;5
1652.14;5;5
1945.6;5;5
1779.27;5;5
1638.73;5;5
1788.74;5;5
1875.32;5;5
1789.35;5;5
1922.36;5;5
1868.98;5;5
1869.32;5;5
1619.47;5;5
1896.37;5;5
1920.95;5;5
1746.05;5;5
1826.48;5;5
1857.47;5;5
1662.02;5;5
1867.63;5;5
1672.46;5;5
1798.8;5;5
1851.49;5;5
1917.94;5;5
1808.68;5;5
1959.24;5;5
1638.41;5;5
1620.68;5;5
1729.68;5;5
1885.51;5;5
1730.49;5;5
1962.36;5;5
1919.73;5;5
1834.05;5;5
1838.33;5;5
1879.98;5;5
1687.52;5;5
1981.35;5;5
1816.12;5;5
1709.43;5;5
1989.01;5;5
1674.18;5;5
1702.17;5;5
1775.38;5;5
1898.27;5;5
1674.17;5;5
1789.91;5;5
1725.29;5;5
1904.81;5;5
1999.35;5;5
1618.79;5;5
1724.72;5;5
1758.05;5;5
1656.35;5;5
1835.68;5;5
1677.65;5;5
1917.97;5;5
1615.21;5;5
1624.65;5;5
1682.02;5;5
1927.37;5;5
1821.17;5;5
1865.01;5;5
1998.91;5;5
1813.35;5;5
1743.3;5;5
1679.23;5;5
1956.01;5;5
1775.68;5;5
1708.58;5;5
1600.59;5;5
1777.39;5;5
1864.98;5;5
1667.34;5;5
1934.68;5;5
1854.47;5;5
1711.03;5;5
1971.21;5;5
1722.04;5;5
1903.86;5;5
1606.89;5;5
1865.31;5;5
1751.94;5;5
1980.15;5;5
1660.95;5;5
1660.11;5;5
1982.19;5;5
1846.42;5;5
1621.03;5;5
1941.21;5;5
1954.15;5;5
1919.96;5;5
1956.27;5;5
1871.34;5;5
1767.18;5;5
1712.25;5;5
1846.84;5;5
1730.24;5;5
1736.4;5;5
1747.68;5;5
1808.23;5;5
1792.98;5;5
1705.8;5;5
1720.01;5;5
1897.01;5;5
1720.13;5;5
1663.69;5;5
1843.84;5;5
1671.06;5;5
1672.14;5;5
1655.98;5;5
1896.99;5;5
1800.86;5;5
1993.3;5;5
1726.95;5;5
1688.22;5;5
1988.57;5;5
1679.0;5;5
1927.09;5;5
1676.93;5;5
1858.93;5;5
1626.46;5;5
1635.81;5;5
1623.79;5;5
1896.63;5;5
1705.68;5;5
1676.32;5;5
1737.14;5;5
1678.65;5;5
1668.54;5;5
1789.38;5;5
1614.67;5;5
1898.88;5;5
1774.37;5;5
1837.59;5;5
1925.29;5;5
1992.04;5;5
1705.42;5;5
1694.45;5;5
1980.6;5;5
1920.47;5;5
1881.14;5;5
1807.0;5;5
1635.42;5;5
1867.18;5;5
1842.0;5;5
1982.51;5;5
1733.13;5;5
1848.75;5;5
1653.0;5;5
1722.16;5;5
1958.56;5;5
1814.11;5;5
1809.87;5;5
1975.76;5;5
1703.62;5;5
1904.66;5;5
1649.95;5;5
1877.61;5;5
1707.24;5;5
1662.56;5;5
1904.59;5;5
1858.45;5;5
1690.56;5;5
1702.95;5;5
1742.29;5;5
1849.82;5;5
1635.2;5;5
1975.16;5;5
1960.54;5;5
1985.57;5;5
1713.39;5;5
1630.86;5;5
1795.45;5;5
1716.85;5;5
1919.98;5;5
1676.97;5;5
1758.36;5;5
1787.66;5;5
1840.88;5;5
1860.86;5;5
1726.63;5;5
1705.58;5;5
1875.32;5;5
1830.93;5;5
1785.37;5;5
1944.24;5;5
1966.34;5;5
1775.67;5;5
1949.88;5;5
1620.96;5;5
1772.9;5;5
1676.01;5;5
1958.03;5;5
1791.54;5;5
1897.36;5;5
1825.23;5;5
1675.0;5;5
1990.24;5;5
1645.51;5;5
1855.01;5;5
1837.19;5;5
1978.87;5;5
1620.31;5;5
1642.26;5;5
1943.23;5;5
1671.06;5;5
1789.34;5;5
1819.5;5;5
1731.0;5;5
1647.17;5;5
1868.36;5;5
1691.64;5;5
1763.01;5;5
1998.0;5;5
1610.79;5;5
1666.61;5;5
1912.86;5;5
1665.22;5;5
1947.61;5;5
1850.04;5;5
1972.54;5;5
1903.2;5;5
1753.35;5;5
1636.93;5;5
1784.09;5;5
1641.59;5;5
1728.79;5;5
1827.73;5;5
1657.32;5;5
1611.48;5;5
1904.02;5;5
1981.22;5;5
1995.82;5;5
1794.4;5;5
1838.25;5;5
1794.43;5;5
1889.85;5;5
1879.42;5;5
1611.77;5;5
1849.7;5;5
1951.39;5;5
1778.24;5;5
1934.46;5;5
1849.12;5;5
1900.31;5;5
1995.85;5;5
1886.07;5;5
1672.21;5;5
1615.46;5;5
1954.74;5;5
1817.6;5;5
1927.1;5;5
1682.18;5;5
1690.98;5;5
1853.95;5;5
1946.06;5;5
1751.11;5;5
1962.77;5;5
1873.93;5;5
1607.03;5;5
1618.33;5;5
1745.82;5;5
1997.05;5;5
1718.88;5;5
1791.94;5;5
1928.35;5;5
1943.53;5;5
1845.07;5;5
1792.24;5;5
1881.03;5;5
1681.43;5;5
1807.73;5;5
1668.79;5;5
1618.29;5;5
1780.3;5;5
1705.67;5;5
1801.16;5;5
1861.73;5;5
1973.13;5;5
1963.5;5;5
1820.52;5;5
1767.71;5;5
1703.12;5;5
1663.45;5;5
1777.22;5;5
1805.22;5;5
1995.17;5;5
1736.61;5;5
1739.37;5;5
1772.75;5;5
1876.3;5;5
1993.72;5;5
1711.44;5;5
1638.96;5;5
1848.75;5;5
1994.24;5;5
1692.43;5;5
1843.95;5;5
1981.51;5;5
1945.95;5;5
1956.57;5;5
1783.9;5;5
1756.71;5;5
1739.74;5;5
1904.99;5;5
1716.22;5;5
1785.84;5;5
1629.41;5;5
1991.46;5;5
1725.62;5;5
1971.6;5;5
1979.57;5;5
1787.01;5;5
